snapshot_dt,company,program,location,year,session,status,target_week
2017-02-12,AthenaHealth (Epocrates),HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Behavior Health Innovators,HD,BOS,17,A,Emailed Re: Session,3
2017-02-12,BetterOutcomes,HD,BOS,17,A,To Contact,None
2017-02-12,Biogen Idec,HD,BOS,17,A,Emailed Re: Session,2
2017-02-12,BitSight Technologies,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,Booz Allen Hamilton,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,Broad Institute,HD,BOS,17,A,Emailed Re: Session,1
2017-02-12,Cinch Financial,HD,BOS,17,A,Scheduled,4
2017-02-12,City of Boston,HD,BOS,17,A,Email/InMail,3
2017-02-12,Constant Therapy,HD,BOS,17,A,Not Hiring,2
2017-02-12,CVS Caremark Corporation,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,CVS Health,HD,BOS,17,A,Scheduled,None
2017-02-12,Cyft,HD,BOS,17,A,Email/InMail,None
2017-02-12,Dana-Farber Cancer Institute,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Data Camp,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,DataRobot - Predictive Analytics,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,DNAnexus,HD,BOS,17,A,Emailed Re: Session,3
2017-02-12,Drizly,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Editas Medicine,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Eisai Inc.,HD,BOS,17,A,To Contact,3
2017-02-12,EnerNOC,HD,BOS,17,A,To Contact,None
2017-02-12,Epidemico Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,FirstFuel Software,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,Fitbit,HD,BOS,17,A,Email/InMail,2
2017-02-12,Flatiron Health,HD,BOS,17,A,Emailed Re: Session,2
2017-02-12,Foundation Medicine,HD,BOS,17,A,Emailed Re: Session,1
2017-02-12,Gamalon,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,Gen9 Inc,HD,BOS,17,A,To Contact,None
2017-02-12,General Electric,HD,BOS,17,A,Scheduling,1
2017-02-12,Ginkgo BioWorks,HD,BOS,17,A,Emailed Re: Session,3
2017-02-12,GNS Healthcare,HD,BOS,17,A,Emailed Re: Session,2
2017-02-12,Good Start Genetics,HD,BOS,17,A,Scheduled,None
2017-02-12,Hopper,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,HubSpot,HD,BOS,17,A,Call Data Teams,None
2017-02-12,Immuneering Corporation,HD,BOS,17,A,Call HR,2
2017-02-12,KAYAK,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Legendary Pictures LLC,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,Massachusetts General Hospital,HD,BOS,17,A,Emailed Re: Session,1
2017-02-12,McKinsey & Company,HD,BOS,17,A,To Contact,None
2017-02-12,Medtronic,HD,BOS,17,A,To Contact,None
2017-02-12,Merck,HD,BOS,17,A,Scheduled,1
2017-02-12,Microsoft,HD,BOS,17,A,To Contact,None
2017-02-12,Microsoft Azure,HD,BOS,17,A,To Contact,None
2017-02-12,Milliman Max,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Neon Therapeutics,HD,BOS,17,A,Emailed Re: Session,3
2017-02-12,Neurable,HD,BOS,17,A,To Contact,None
2017-02-12,Nielsen,HD,BOS,17,A,To Contact,4
2017-02-12,Novartis,HD,BOS,17,A,Scheduling,None
2017-02-12,Optum Labs LLC,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Ovuline,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Panjiva Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Panorama Education,HD,BOS,17,A,To Contact,None
2017-02-12,PatientsLikeMe,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Pfizer,HD,BOS,17,A,Scheduled,3
2017-02-12,Philips,HD,BOS,17,A,To Contact,None
2017-02-12,PillPack,HD,BOS,17,A,Not Hiring,3
2017-02-12,Pixability Inc,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,Pwnie Express,HD,BOS,17,A,To Contact,None
2017-02-12,QMedic,HD,BOS,17,A,To Contact,None
2017-02-12,Quality Health Ideas Inc,HD,BOS,17,A,Email/InMail,3
2017-02-12,QuantCo,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,Quantopian,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Recorded Future,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,Rest Devices,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Rhode Island Quality Institute,HD,BOS,17,A,Scheduled,1
2017-02-12,Schireson,HD,BOS,17,A,Scheduled,4
2017-02-12,Seven Bridges Genomics,HD,BOS,17,A,Scheduled,2
2017-02-12,Slalom Consulting,HD,BOS,17,A,To Contact,None
2017-02-12,Spotify,HD,BOS,17,A,To Contact,None
2017-02-12,Staples,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,State Street Corporation,HD,BOS,17,A,To Contact,4
2017-02-12,Syros Pharmaceuticals Inc,HD,BOS,17,A,Emailed Re: Session,2
2017-02-12,Tamr,HD,BOS,17,A,Scheduled,3
2017-02-12,Tessella Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,The Boston Consulting Group,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,Thermo Fisher Scientific,HD,BOS,17,A,Emailed Re: Session,3
2017-02-12,Thomson Reuters,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,ThriveHive,HD,BOS,17,A,To Contact,None
2017-02-12,TiVo,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,TripAdvisor,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,TrueMotion,HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,understoryweather,HD,BOS,17,A,Not Hiring,4
2017-02-12,Vectra,HD,BOS,17,A,Scheduled,3
2017-02-12,Vertex Pharmaceuticals,HD,BOS,17,A,Scheduling,None
2017-02-12,"Voyager Therapeutics, Inc.",HD,BOS,17,A,Emailed Re: Session,None
2017-02-12,Wayfair,HD,BOS,17,A,Scheduled,4
2017-02-12,Waylens,HD,BOS,17,A,To Contact,None
2017-02-12,Wistia,HD,BOS,17,A,Emailed Re: Session,4
2017-02-12,zaius,HD,BOS,17,A,To Contact,None
2017-02-12,zakipoint health,HD,BOS,17,A,To Contact,None
2017-02-13,"ABIOMED , Inc.",HD,BOS,17,A,To Contact,None
2017-02-13,Aetna,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Akamai Technologies,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,Alexion Pharmaceuticals Inc,HD,BOS,17,A,Email/InMail,None
2017-02-13,Aspen Technology,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,AthenaHealth (Epocrates),HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Behavior Health Innovators,HD,BOS,17,A,Emailed Re: Session,3
2017-02-13,BetterOutcomes,HD,BOS,17,A,To Contact,None
2017-02-13,Biogen Idec,HD,BOS,17,A,Emailed Re: Session,2
2017-02-13,BitSight Technologies,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,Booz Allen Hamilton,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,Broad Institute,HD,BOS,17,A,Emailed Re: Session,1
2017-02-13,Cinch Financial,HD,BOS,17,A,Scheduled,4
2017-02-13,City of Boston,HD,BOS,17,A,Email/InMail,3
2017-02-13,Constant Therapy,HD,BOS,17,A,Not Hiring,2
2017-02-13,CVS Caremark Corporation,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,CVS Health,HD,BOS,17,A,Scheduled,None
2017-02-13,Cyft,HD,BOS,17,A,Email/InMail,None
2017-02-13,Dana-Farber Cancer Institute,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Data Camp,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,DataRobot - Predictive Analytics,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,DNAnexus,HD,BOS,17,A,Emailed Re: Session,3
2017-02-13,Drizly,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Editas Medicine,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Eisai Inc.,HD,BOS,17,A,To Contact,3
2017-02-13,EnerNOC,HD,BOS,17,A,To Contact,None
2017-02-13,Epidemico Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,FirstFuel Software,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,Fitbit,HD,BOS,17,A,Email/InMail,2
2017-02-13,Flatiron Health,HD,BOS,17,A,Emailed Re: Session,2
2017-02-13,Foundation Medicine,HD,BOS,17,A,Emailed Re: Session,1
2017-02-13,Gamalon,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,Gen9 Inc,HD,BOS,17,A,To Contact,None
2017-02-13,General Electric,HD,BOS,17,A,Scheduling,1
2017-02-13,Ginkgo BioWorks,HD,BOS,17,A,Emailed Re: Session,3
2017-02-13,GNS Healthcare,HD,BOS,17,A,Emailed Re: Session,2
2017-02-13,Good Start Genetics,HD,BOS,17,A,Scheduled,None
2017-02-13,Hopper,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,HubSpot,HD,BOS,17,A,Call Data Teams,None
2017-02-13,Immuneering Corporation,HD,BOS,17,A,Call HR,2
2017-02-13,KAYAK,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Legendary Pictures LLC,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,Massachusetts General Hospital,HD,BOS,17,A,Emailed Re: Session,1
2017-02-13,McKinsey & Company,HD,BOS,17,A,To Contact,None
2017-02-13,Medtronic,HD,BOS,17,A,To Contact,None
2017-02-13,Merck,HD,BOS,17,A,Scheduled,1
2017-02-13,Microsoft,HD,BOS,17,A,To Contact,None
2017-02-13,Microsoft Azure,HD,BOS,17,A,To Contact,None
2017-02-13,Milliman Max,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Neon Therapeutics,HD,BOS,17,A,Emailed Re: Session,3
2017-02-13,Neurable,HD,BOS,17,A,To Contact,None
2017-02-13,Nielsen,HD,BOS,17,A,To Contact,4
2017-02-13,Novartis,HD,BOS,17,A,Scheduling,None
2017-02-13,Optum Labs LLC,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Ovuline,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Panjiva Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Panorama Education,HD,BOS,17,A,To Contact,None
2017-02-13,PatientsLikeMe,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Pfizer,HD,BOS,17,A,Scheduled,3
2017-02-13,Philips,HD,BOS,17,A,To Contact,None
2017-02-13,PillPack,HD,BOS,17,A,Not Hiring,3
2017-02-13,Pixability Inc,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,Pwnie Express,HD,BOS,17,A,To Contact,None
2017-02-13,QMedic,HD,BOS,17,A,To Contact,None
2017-02-13,Quality Health Ideas Inc,HD,BOS,17,A,Email/InMail,3
2017-02-13,QuantCo,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,Quantopian,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Recorded Future,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,Rest Devices,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Rhode Island Quality Institute,HD,BOS,17,A,Scheduled,1
2017-02-13,Schireson,HD,BOS,17,A,Scheduled,4
2017-02-13,Seven Bridges Genomics,HD,BOS,17,A,Scheduled,2
2017-02-13,Slalom Consulting,HD,BOS,17,A,To Contact,None
2017-02-13,Spotify,HD,BOS,17,A,To Contact,None
2017-02-13,Staples,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,State Street Corporation,HD,BOS,17,A,To Contact,4
2017-02-13,Syros Pharmaceuticals Inc,HD,BOS,17,A,Emailed Re: Session,2
2017-02-13,Tamr,HD,BOS,17,A,Scheduled,3
2017-02-13,Tessella Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,The Boston Consulting Group,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,Thermo Fisher Scientific,HD,BOS,17,A,Emailed Re: Session,3
2017-02-13,Thomson Reuters,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,ThriveHive,HD,BOS,17,A,To Contact,None
2017-02-13,TiVo,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,TripAdvisor,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,TrueMotion,HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,understoryweather,HD,BOS,17,A,Not Hiring,4
2017-02-13,Vectra,HD,BOS,17,A,Scheduled,3
2017-02-13,Vertex Pharmaceuticals,HD,BOS,17,A,Scheduling,None
2017-02-13,"Voyager Therapeutics, Inc.",HD,BOS,17,A,Emailed Re: Session,None
2017-02-13,Wayfair,HD,BOS,17,A,Scheduled,4
2017-02-13,Waylens,HD,BOS,17,A,To Contact,None
2017-02-13,Wistia,HD,BOS,17,A,Emailed Re: Session,4
2017-02-13,zaius,HD,BOS,17,A,To Contact,None
2017-02-13,zakipoint health,HD,BOS,17,A,To Contact,None
2017-02-14,Immuneering Corporation,HD,BOS,17,A,Scheduling,2
2017-02-14,Alexion Pharmaceuticals Inc,HD,BOS,17,A,Email/InMail,None
2017-02-14,Microsoft,HD,BOS,17,A,To Contact,None
2017-02-14,Nielsen,HD,BOS,17,A,Call HR,4
2017-02-14,Dana-Farber Cancer Institute,HD,BOS,17,A,Not Hiring,None
2017-02-14,HubSpot,HD,BOS,17,A,Call Data Teams,None
2017-02-14,PillPack,HD,BOS,17,A,Not Hiring,3
2017-02-14,General Electric,HD,BOS,17,A,Scheduling,1
2017-02-14,Fitbit,HD,BOS,17,A,Not Hiring,2
2017-02-14,"Voyager Therapeutics, Inc.",HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,Booz Allen Hamilton,HD,BOS,17,A,Scheduling,4
2017-02-14,Good Start Genetics,HD,BOS,17,A,Visit,None
2017-02-14,DataRobot - Predictive Analytics,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,Drizly,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,Philips,HD,BOS,17,A,To Contact,None
2017-02-14,AthenaHealth (Epocrates),HD,BOS,17,A,Not Hiring,None
2017-02-14,zakipoint health,HD,BOS,17,A,To Contact,None
2017-02-14,Biogen Idec,HD,BOS,17,A,Call Data Teams,2
2017-02-14,CVS Health,HD,BOS,17,A,Scheduled,None
2017-02-14,Staples,HD,BOS,17,A,Reping,None
2017-02-14,Epidemico Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,GNS Healthcare,HD,BOS,17,A,Maybe Later,2
2017-02-14,Editas Medicine,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,Waylens,HD,BOS,17,A,To Contact,None
2017-02-14,Aetna,HD,BOS,17,A,Reping,None
2017-02-14,Rest Devices,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,understoryweather,HD,BOS,17,A,Not Hiring,4
2017-02-14,Microsoft Azure,HD,BOS,17,A,To Contact,None
2017-02-14,Tamr,HD,BOS,17,A,Scheduled,3
2017-02-14,Flatiron Health,HD,BOS,17,A,Emailed Re: Session,2
2017-02-14,Facebook Infrastructure,HD,BOS,17,A,Call Data Teams,None
2017-02-14,Novartis,HD,BOS,17,A,Visit,None
2017-02-14,KAYAK,HD,BOS,17,A,Reping,None
2017-02-14,TripAdvisor,HD,BOS,17,A,Emailed Re: Session,4
2017-02-14,Milliman Max,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,Massachusetts General Hospital,HD,BOS,17,A,Visit,1
2017-02-14,City of Boston,HD,BOS,17,A,Email/InMail,3
2017-02-14,Aspen Technology,HD,BOS,17,A,Call Data Teams,4
2017-02-14,Quantopian,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,Hopper,HD,BOS,17,A,Emailed Re: Session,4
2017-02-14,"ABIOMED , Inc.",HD,BOS,17,A,To Contact,None
2017-02-14,BitSight Technologies,HD,BOS,17,A,Visit,4
2017-02-14,zaius,HD,BOS,17,A,To Contact,None
2017-02-14,Thomson Reuters,HD,BOS,17,A,Reping,4
2017-02-14,Akamai Technologies,HD,BOS,17,A,Emailed Re: Session,4
2017-02-14,Panorama Education,HD,BOS,17,A,To Contact,None
2017-02-14,Legendary Pictures LLC,HD,BOS,17,A,Emailed Re: Session,4
2017-02-14,Neon Therapeutics,HD,BOS,17,A,Emailed Re: Session,3
2017-02-14,Spotify,HD,BOS,17,A,To Contact,None
2017-02-14,Data Camp,HD,BOS,17,A,Emailed Re: Session,4
2017-02-14,Eisai Inc.,HD,BOS,17,A,To Contact,3
2017-02-14,Cinch Financial,HD,BOS,17,A,Scheduled,4
2017-02-14,Quality Health Ideas Inc,HD,BOS,17,A,Email/InMail,3
2017-02-14,Gen9 Inc,HD,BOS,17,A,To Contact,None
2017-02-14,Pixability Inc,HD,BOS,17,A,Not Hiring,4
2017-02-14,Panjiva Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,Vectra,HD,BOS,17,A,Scheduled,3
2017-02-14,Behavior Health Innovators,HD,BOS,17,A,Emailed Re: Session,3
2017-02-14,TrueMotion,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,Pwnie Express,HD,BOS,17,A,To Contact,None
2017-02-14,QuantCo,HD,BOS,17,A,Emailed Re: Session,4
2017-02-14,BetterOutcomes,HD,BOS,17,A,To Contact,None
2017-02-14,Neurable,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,Rhode Island Quality Institute,HD,BOS,17,A,Scheduling,1
2017-02-14,Gamalon,HD,BOS,17,A,Reping,4
2017-02-14,Ovuline,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,Medtronic,HD,BOS,17,A,To Contact,None
2017-02-14,ThriveHive,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,Google Verily Life Sciences,HD,BOS,17,A,Reping,None
2017-02-14,Wistia,HD,BOS,17,A,Emailed Re: Session,4
2017-02-14,Cyft,HD,BOS,17,A,Email/InMail,None
2017-02-14,State Street Corporation,HD,BOS,17,A,Cold Email/ InMail,4
2017-02-14,Evelo Biosciences,HD,BOS,17,A,Scheduled,None
2017-02-14,Wellframe,HD,BOS,17,A,Cold Email/ InMail,None
2017-02-14,Indigo Agriculture,HD,BOS,17,A,Not Hiring,None
2017-02-14,Amazon Alexa,HD,BOS,17,A,Visit,3
2017-02-14,Amazon (Search Technologies),HD,BOS,17,A,Scheduling,None
2017-02-14,Constant Therapy,HD,BOS,17,A,Not Hiring,2
2017-02-14,DNAnexus,HD,BOS,17,A,Emailed Re: Session,3
2017-02-14,EnerNOC,HD,BOS,17,A,To Contact,None
2017-02-14,FirstFuel Software,HD,BOS,17,A,Reping,4
2017-02-14,Ginkgo BioWorks,HD,BOS,17,A,Emailed Re: Session,3
2017-02-14,McKinsey & Company,HD,BOS,17,A,Email/InMail,None
2017-02-14,Merck,HD,BOS,17,A,Scheduled,1
2017-02-14,Optum Labs LLC,HD,BOS,17,A,Scheduling,None
2017-02-14,Recorded Future,HD,BOS,17,A,Emailed Re: Session,4
2017-02-14,Tessella Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,PatientsLikeMe,HD,BOS,17,A,Visit,None
2017-02-14,QMedic,HD,BOS,17,A,To Contact,None
2017-02-14,Vertex Pharmaceuticals,HD,BOS,17,A,Visit,None
2017-02-14,Wayfair,HD,BOS,17,A,Scheduled,4
2017-02-14,Syros Pharmaceuticals Inc,HD,BOS,17,A,Emailed Re: Session,2
2017-02-14,Pfizer,HD,BOS,17,A,Scheduled,3
2017-02-14,Seven Bridges Genomics,HD,BOS,17,A,Visit,2
2017-02-14,Slalom Consulting,HD,BOS,17,A,To Contact,None
2017-02-14,The Boston Consulting Group,HD,BOS,17,A,Emailed Re: Session,4
2017-02-14,Thermo Fisher Scientific,HD,BOS,17,A,Emailed Re: Session,3
2017-02-14,TiVo,HD,BOS,17,A,Emailed Re: Session,4
2017-02-14,CVS Caremark Corporation,HD,BOS,17,A,Emailed Re: Session,None
2017-02-14,Schireson,HD,BOS,17,A,Scheduled,4
2017-02-14,Broad Institute,HD,BOS,17,A,Emailed Re: Session,1
2017-02-14,Foundation Medicine,HD,BOS,17,A,Emailed Re: Session,1
2017-02-15,Spotify,HD,BOS,17,A,To Contact,None
2017-02-15,CVS Caremark Corporation,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Vectra,HD,BOS,17,A,Scheduled,3
2017-02-15,Schireson,HD,BOS,17,A,Scheduled,4
2017-02-15,Foundation Medicine,HD,BOS,17,A,Emailed Re: Session,1
2017-02-15,Immuneering Corporation,HD,BOS,17,A,Scheduling,2
2017-02-15,Alexion Pharmaceuticals Inc,HD,BOS,17,A,Email/InMail,None
2017-02-15,Microsoft,HD,BOS,17,A,To Contact,None
2017-02-15,Dana-Farber Cancer Institute,HD,BOS,17,A,Not Hiring,None
2017-02-15,Wayfair,HD,BOS,17,A,Scheduled,4
2017-02-15,Vertex Pharmaceuticals,HD,BOS,17,A,Visit,None
2017-02-15,PillPack,HD,BOS,17,A,Not Hiring,3
2017-02-15,TripAdvisor,HD,BOS,17,A,Emailed Re: Session,4
2017-02-15,QMedic,HD,BOS,17,A,To Contact,None
2017-02-15,PatientsLikeMe,HD,BOS,17,A,Visit,None
2017-02-15,Novartis,HD,BOS,17,A,Visit,None
2017-02-15,"Voyager Therapeutics, Inc.",HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Tessella Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Good Start Genetics,HD,BOS,17,A,Visit,None
2017-02-15,Flatiron Health,HD,BOS,17,A,Emailed Re: Session,2
2017-02-15,Recorded Future,HD,BOS,17,A,Emailed Re: Session,4
2017-02-15,Tamr,HD,BOS,17,A,Scheduled,3
2017-02-15,DataRobot - Predictive Analytics,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Optum Labs LLC,HD,BOS,17,A,Scheduling,None
2017-02-15,Drizly,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Merck,HD,BOS,17,A,Scheduled,1
2017-02-15,Rest Devices,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Philips,HD,BOS,17,A,To Contact,None
2017-02-15,McKinsey & Company,HD,BOS,17,A,Email/InMail,None
2017-02-15,zakipoint health,HD,BOS,17,A,To Contact,None
2017-02-15,CVS Health,HD,BOS,17,A,Scheduled,None
2017-02-15,Staples,HD,BOS,17,A,Reping,None
2017-02-15,Epidemico Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,GNS Healthcare,HD,BOS,17,A,Maybe Later,2
2017-02-15,Editas Medicine,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Ginkgo BioWorks,HD,BOS,17,A,Emailed Re: Session,3
2017-02-15,Waylens,HD,BOS,17,A,To Contact,None
2017-02-15,FirstFuel Software,HD,BOS,17,A,Reping,4
2017-02-15,Biogen Idec,HD,BOS,17,A,Call Data Teams,2
2017-02-15,Aetna,HD,BOS,17,A,Reping,None
2017-02-15,AthenaHealth (Epocrates),HD,BOS,17,A,Not Hiring,None
2017-02-15,EnerNOC,HD,BOS,17,A,To Contact,None
2017-02-15,DNAnexus,HD,BOS,17,A,Emailed Re: Session,3
2017-02-15,understoryweather,HD,BOS,17,A,Not Hiring,4
2017-02-15,Microsoft Azure,HD,BOS,17,A,To Contact,None
2017-02-15,Constant Therapy,HD,BOS,17,A,Not Hiring,2
2017-02-15,Facebook Infrastructure,HD,BOS,17,A,Call Data Teams,None
2017-02-15,KAYAK,HD,BOS,17,A,Reping,None
2017-02-15,Milliman Max,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Massachusetts General Hospital,HD,BOS,17,A,Visit,1
2017-02-15,City of Boston,HD,BOS,17,A,Email/InMail,3
2017-02-15,Aspen Technology,HD,BOS,17,A,Call Data Teams,4
2017-02-15,Quantopian,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Hopper,HD,BOS,17,A,Emailed Re: Session,4
2017-02-15,Broad Institute,HD,BOS,17,A,Emailed Re: Session,1
2017-02-15,"ABIOMED , Inc.",HD,BOS,17,A,To Contact,None
2017-02-15,Booz Allen Hamilton,HD,BOS,17,A,Scheduling,4
2017-02-15,Fitbit,HD,BOS,17,A,Not Hiring,2
2017-02-15,Panorama Education,HD,BOS,17,A,To Contact,None
2017-02-15,General Electric,HD,BOS,17,A,Scheduling,1
2017-02-15,HubSpot,HD,BOS,17,A,Call Data Teams,None
2017-02-15,Legendary Pictures LLC,HD,BOS,17,A,Emailed Re: Session,4
2017-02-15,Neon Therapeutics,HD,BOS,17,A,Emailed Re: Session,3
2017-02-15,Data Camp,HD,BOS,17,A,Emailed Re: Session,4
2017-02-15,Nielsen,HD,BOS,17,A,Call HR,4
2017-02-15,Eisai Inc.,HD,BOS,17,A,To Contact,3
2017-02-15,Cinch Financial,HD,BOS,17,A,Scheduled,4
2017-02-15,Quality Health Ideas Inc,HD,BOS,17,A,Email/InMail,3
2017-02-15,Gen9 Inc,HD,BOS,17,A,To Contact,None
2017-02-15,Pixability Inc,HD,BOS,17,A,Not Hiring,4
2017-02-15,Panjiva Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Behavior Health Innovators,HD,BOS,17,A,Emailed Re: Session,3
2017-02-15,TrueMotion,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Pwnie Express,HD,BOS,17,A,To Contact,None
2017-02-15,QuantCo,HD,BOS,17,A,Emailed Re: Session,4
2017-02-15,BetterOutcomes,HD,BOS,17,A,To Contact,None
2017-02-15,Neurable,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Rhode Island Quality Institute,HD,BOS,17,A,Scheduling,1
2017-02-15,Gamalon,HD,BOS,17,A,Reping,4
2017-02-15,Ovuline,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Medtronic,HD,BOS,17,A,To Contact,None
2017-02-15,ThriveHive,HD,BOS,17,A,Emailed Re: Session,None
2017-02-15,Google Verily Life Sciences,HD,BOS,17,A,Reping,None
2017-02-15,Wistia,HD,BOS,17,A,Emailed Re: Session,4
2017-02-15,Cyft,HD,BOS,17,A,Email/InMail,None
2017-02-15,State Street Corporation,HD,BOS,17,A,Cold Email/ InMail,4
2017-02-15,Evelo Biosciences,HD,BOS,17,A,Scheduled,None
2017-02-15,Wellframe,HD,BOS,17,A,Cold Email/ InMail,None
2017-02-15,Indigo Agriculture,HD,BOS,17,A,Not Hiring,None
2017-02-15,Amazon Alexa,HD,BOS,17,A,Visit,3
2017-02-15,Amazon (Search Technologies),HD,BOS,17,A,Scheduling,None
2017-02-15,Syros Pharmaceuticals Inc,HD,BOS,17,A,Emailed Re: Session,2
2017-02-15,Pfizer,HD,BOS,17,A,Scheduled,3
2017-02-15,BitSight Technologies,HD,BOS,17,A,Visit,4
2017-02-15,zaius,HD,BOS,17,A,To Contact,None
2017-02-15,Thomson Reuters,HD,BOS,17,A,Reping,4
2017-02-15,Seven Bridges Genomics,HD,BOS,17,A,Visit,2
2017-02-15,Slalom Consulting,HD,BOS,17,A,To Contact,None
2017-02-15,Akamai Technologies,HD,BOS,17,A,Emailed Re: Session,4
2017-02-15,The Boston Consulting Group,HD,BOS,17,A,Emailed Re: Session,4
2017-02-15,Thermo Fisher Scientific,HD,BOS,17,A,Emailed Re: Session,3
2017-02-15,TiVo,HD,BOS,17,A,Emailed Re: Session,4
2017-02-16,Constant Therapy,HD,BOS,17,A,Not Hiring,2
